0,4794065.510980464
1,5018729.182015089
2,2045713.80807495
3,9253985.246563789
4,6929572.871769049
5,7783890.946728734
6,5255651.491093788
7,9148386.610085571
8,10805470.44120299
9,-537977.381063224
10,18568020.58633103
11,6164702.881748335
12,-5012188.979861764
13,10360901.99271657
14,8739088.020249927
15,6996504.914115387
16,-1108698.804383494
17,2296665.36782019
18,18039403.92991057
19,11950140.65933351
20,7908701.910364345
21,-4120663.291124574
22,1891243.164749932
23,2346995.406281054
24,10942156.9271966
25,6974797.719559855
26,2609734.334724068
27,7898645.559483336
28,6302023.139848076
29,5006791.016551316
30,22475575.09604256
31,13239296.91765525
32,2641338.863665481
33,2975633.35982759
34,2831715.190407644
35,2827307.782568061
36,896069.1802403402
37,21140293.7273936
38,875423.8885392755
39,-3925407.574568487
40,9919593.143824592
41,4564809.069452639
42,25759431.68937714
43,4464732.607722411
44,13790951.86335805
45,4890360.844759695
46,9168302.502075493
47,1338271.906022861
48,-2338909.579693888
49,7239933.928915437
50,2433287.146837339
51,5801068.674037432
52,5672096.786289255
53,5307717.203186538
54,3952341.164739206
55,9747963.497541226
56,-3297274.799770064
57,12269596.65115179
58,2250606.555302721
59,145052.991144171
60,6163964.714251048
61,3876066.683013703
62,556555.1276374785
63,-7967711.367015647
64,10525268.11405223
65,4703435.287288485
66,9894452.569024419
67,1193044.973530224
68,3531751.101936543
69,3220292.130988686
70,1605760.265869432
71,-204527.69448412
72,-1077137.389013141
73,5357711.074424638
74,8526215.853607964
75,1542565.943447157
76,8123702.232666343
77,4322569.558177805
78,-3095696.533006219
79,594035.7883376214
80,8414377.287267402
81,5271268.537513977
82,5138553.306549562
83,4454499.091435738
84,6388680.393444139
85,3465146.328648083
86,-2107516.990679259
87,3739243.063567804
88,209118.063324162
89,13387866.41371325
90,6027011.319474929
91,8849984.829225104
92,4627123.51077024
93,5859522.924365873
94,5876452.519440316
95,3680491.169998147
96,1736565.112297922
97,3296550.552083275
98,3909062.121027446
99,7949420.123059286
100,1089556.134898043
101,3482224.738438939
102,2734730.7362342
103,6984604.500967157
104,4686848.722855388
105,1902986.322313597
106,6131452.973744058
107,6311343.622733401
108,4498043.745951327
109,16838195.47871026
110,18338432.16220376
111,20553865.69075396
112,10664865.13152575
113,5151913.845458166
114,11626160.8993164
115,-4156888.761451404
116,3599406.247446725
117,13706802.9980907
118,7337910.842760945
119,-2612230.760051158
120,4060401.173205199
121,2920400.361896108
122,6582418.956123748
123,7975338.149491542
124,3946084.687062887
125,-16236197.36060213
126,7037785.976938385
127,2812812.705551506
128,20809964.81535152
129,7151048.150384767
130,3188479.043342169
131,26673155.89699354
132,9185378.144244608
133,14882257.70056291
134,-4779788.448979558
135,4801987.900085171
136,1834043.427040986
137,-2955631.953408862
138,8530731.669192417
139,3060252.364140968
140,1292861.479734919
141,6513066.654299339
142,-105206.2613250006
143,2851717.251386525
144,15029324.24582505
145,-1367101.774476301
146,864449.9216693438
147,2391601.289387691
148,7765286.887390444
149,6145376.606385333
150,3820353.127305229
151,3517193.318330869
152,1571984.13469103
153,17587228.9329846
154,4985180.794602452
155,4783423.669927643
156,3356732.471578776
157,6301820.57159793
158,18221457.88422577
159,3080279.1757283
160,5001322.36076431
161,3022899.25538592
162,-10154060.39459698
163,4311748.77641133
164,1868675.102765152
165,2535523.774350273
166,5030331.782158168
167,3254359.281053726
168,-502871.8055438378
169,7860773.831311408
170,3128835.807522578
171,823594.6033073238
172,-7797032.943909643
173,5162128.027836784
174,9888645.345375441
175,3830255.292606848
176,4081558.22364075
177,8218924.926396291
178,4541320.807687071
179,5956281.513908084
180,1691712.127809785
181,8199895.398620808
182,-1429033.016773087
183,14935900.64330859
184,9898789.597935222
185,4947580.660446132
186,2971862.168218444
187,3644348.196975552
188,8940468.07155844
189,284562.2484241412
190,11965353.92315046
191,4348565.965542725
192,7626752.202678271
193,6562507.220514962
194,4974845.537116736
195,5361707.300745176
196,7356844.702211614
197,4530732.539020241
198,4078083.937387445
199,2187679.13205907
200,4459841.168277632
201,4202262.407421949
202,4263979.784915641
203,6352007.045385165
204,5869546.841769395
205,4015532.845770937
206,5643709.541906226
207,7959062.793328236
208,-1314375.496306809
209,3343891.243148593
210,6793824.518640283
211,5857916.35096839
212,4200565.109472399
213,5133938.756381702
214,1277961.206826424
215,2889516.383147921
216,8239.826555958192
217,-5063589.639922838
218,2942133.940751768
219,1966046.918610707
220,4333657.398284635
221,-12065664.69376036
222,10646891.53827922
223,2468345.91768263
224,5077717.155133022
225,-2394715.816414737
226,3557496.515836246
227,8161735.196360992
228,1741047.346688697
229,15482558.05033992
230,8095841.647146903
231,10516841.54576456
232,8673131.398002813
233,582587.3200381927
234,4582454.060608904
235,6070842.805116951
236,7168019.867582176
237,2825733.708292666
238,4288082.424672871
239,19094320.81444132
240,1300376.735986582
241,1712918.229195075
242,1460925.647039633
243,9334643.779704863
244,4410546.721778427
245,5825039.951192811
246,3448484.867853526
247,2733016.717135413
248,1782795.487570315
249,4274606.97557792
250,-19506801.26960917
251,6964754.027815442
252,5178423.922593254
253,-2653053.153862306
254,3701336.894821295
255,-2997680.073179457
256,3971348.938474965
257,5226918.800757839
258,-10107478.47954698
259,3877597.398244462
260,1806785.807607445
261,-562881.8097720192
262,6219691.763467489
263,6051309.188534607
264,3004291.104123644
265,6551856.022817177
266,5268538.484137206
267,5719904.655951215
268,5666896.184372018
269,1158918.974522762
270,3340478.152130131
271,4350697.444363969
272,3045249.84806341
273,5113943.074888694
274,2504546.190242177
275,3034748.194875532
276,14123110.36469642
277,5531422.559617496
278,6715972.125978113
279,1903598.252101405
280,3205468.329720994
281,5881673.058603798
282,-1061525.371774615
283,-1901395.593871441
284,5070285.588733146
285,2526435.458673045
286,-10678600.30693434
287,-13085580.66540476
288,10896684.74025012
289,1269863.752670724
290,-483802.5432734719
291,5791624.620563804
292,4543719.349581464
293,4526650.810646891
294,2312747.845643443
295,7335059.771721438
296,2565123.415006931
297,11812405.25418436
298,5705639.754612554
299,3735884.302335584
300,21190503.09335554
301,8181813.5168972
302,8541670.258821616
303,6056688.081604443
304,4673309.314929407
305,8347942.6252095
306,3536307.664671068
307,5789263.783126929
308,-7637190.27535123
309,3602410.726933206
310,4722755.17948868
311,-391319.0146414583
312,4921680.507715194
313,1502145.520052121
314,9308939.903084088
315,-11158637.400559
316,3445622.203660513
317,4554351.011386111
318,-8744876.523562482
319,1940741.847811657
320,2581153.358185689
321,4344981.542055001
322,2342315.886796945
323,-5613883.869407176
324,3178490.310771886
325,4468779.699597958
326,5620158.112652292
327,1005496.795056275
328,3289678.611036287
329,9216015.325002033
330,2329189.767362173
331,2135664.255438882
332,5468193.152272384
333,5716434.580798409
334,5666019.252312995
335,6057044.346756452
336,564262.2792832506
337,8132606.520541703
338,5593897.137208695
339,2353810.37661045
340,13811030.33454016
341,3839739.602610828
342,-15592793.95679065
343,-4776911.551915647
344,5057779.285041145
345,4482081.483722312
346,4009610.862068805
347,2737443.976511135
348,3260290.77846596
349,3650901.01933641
350,4094366.878567295
351,4357417.139802736
352,4983731.544085333
353,3577211.531147734
354,1362366.739274955
355,6704436.233813452
356,-1132767.610961058
357,6297769.902563678
358,7609951.918621441
359,4578120.40017611
360,7151048.150384767
361,4465687.430274622
362,-162703.7935690659
363,2384576.046783417
364,10152301.57880556
365,2825936.784716587
366,1569215.609946071
367,6982878.287714455
368,-1724241.943918166
369,8186935.034148818
370,4154765.7639531
371,5781291.037108003
372,9371114.927520558
373,10210488.59450518
374,4330737.122208836
375,5415353.276568385
376,2498109.049870757
377,-4241228.607858282
378,3982034.344629595
379,-1148154.744349147
380,1662021.864561222
381,3766162.58448907
382,2631833.885159397
383,4998426.144707022
384,8965249.980852989
385,13484665.50023215
386,4448874.870657029
387,5115464.045897649
388,4677081.018092096
389,22911192.00698686
390,4184236.438657623
391,3317516.675573172
392,6120463.579632044
393,1632646.965222442
394,3786148.003020436
395,3855173.279676022
396,8187983.264172999
397,1561041.654437703
398,5303893.248707594
399,7625347.406767313
400,2744467.722355484
401,4706207.260557818
402,1382874.390106237
403,6780896.12905579
404,2925057.606921425
405,2890125.445032473
406,2482442.556728276
407,4291180.02944275
408,1466907.48428293
409,3867556.068984581
410,8223922.955300048
411,4820026.342868291
412,3953030.368874279
413,17134381.03327865
414,6089173.36985052
415,11835519.51182828
416,8473402.245561535
417,2258828.545383329
418,2223782.050418252
419,6196827.816470014
420,7570901.246394323
421,10329523.20224424
422,-856928.6305200532
423,2901028.67902036
424,6113364.698401945
425,13860475.1611384
426,5918180.228392676
427,1027111.710245039
428,-2597446.122097623
429,2434419.356381712
430,1734781.315709258
431,4276852.639798718
432,2802018.703159053
433,6390160.366187637
434,5312718.761410285
435,-117638.5942525533
436,10879773.45741951
437,3253669.825662003
438,6363891.41652449
439,16189649.606669
440,-1192985.353646748
441,4162217.898391855
442,4453612.881255824
443,15319800.06994946
444,-4610848.227522209
445,1785165.318670155
446,5618821.304042769
447,5570448.70386384
448,-566821.4496506375
449,201788.4564575155
450,7418412.776144034
451,4843704.418475955
452,6415482.090334112
453,12130683.93219288
454,-6283550.716536198
455,-1939189.622112706
456,5427914.452784402
457,6866449.862243506
458,-996698.4930790197
459,1380790.818612253
460,11969776.15663517
461,5240546.747372711
462,-2438188.262278287
463,2215067.066736106
464,6096304.352675431
465,6949344.718217306
466,172256.680500641
467,-1548181.390343679
468,-9079248.931560386
469,-13131874.52816435
470,6158269.180230852
471,14915529.1188472
472,1830397.848813493
473,1473525.386177001
474,8128581.581713553
475,4713187.940618874
476,7453065.391640285
477,22793114.78430198
478,-7659039.215482848
479,5325223.222751705
480,7287932.430377776
481,8090341.794649117
482,824491.9882771879
483,3906196.558929408
484,9287916.034860805
485,4445745.019916021
486,3909928.856532807
487,5251976.032977443
488,2972474.945364295
489,649593.7861758955
490,4594069.250748172
491,2003700.336658974
492,5062510.646203906
493,10388596.9423339
494,4809249.196560547
495,6263436.889230912
496,9943435.751991004
497,5612432.631460705
498,-758841.5789977557
499,9117910.896341685
500,3952707.737547781
501,3258744.445438713
502,6048080.055036186
503,8178069.282263802
504,6590061.291499788
505,8325528.662125291
506,-2523778.60796946
507,4148232.807778599
508,4367540.649850825
509,8106577.325555432
510,-2166408.319733719
511,1998428.192317527
512,-303915.1993816781
513,5886525.854762846
514,1930410.614397316
515,2297522.812365425
516,-11843879.2448645
517,1827113.080399688
518,6114280.191388336
519,219043.877514353
520,6342717.439464645
521,5105505.973332936
522,7412318.38644342
523,4758147.138007491
524,3487071.020041107
525,3562600.868379532
526,8064968.773602694
527,10178251.13661942
528,10009402.00749898
529,2010265.199901271
530,-1144630.373152792
531,6814678.944341663
532,6240731.795496054
533,4566952.80339662
534,-3094938.86395478
535,6974797.719559855
536,2819486.078072621
537,12686672.59221268
538,4398753.663300844
539,11359339.99587821
540,-15585474.88360573
541,17042515.5406293
542,1983616.860332055
543,3464482.932796253
544,4462048.716250167
545,5391895.845475137
546,3366779.182784755
547,6558076.330898372
548,393042.1810576732
549,3408617.735921509
550,2236922.473505931
551,3660705.73601441
552,4954795.009768836
553,7583485.031354725
554,-952347.6510715982
555,5865663.904273964
556,3931369.141250263
557,3427633.676483102
558,13158476.74603608
559,5312407.460451273
560,4929777.599177822
561,5902477.647219361
562,15185357.55228733
563,-3815436.708192525
564,-1853098.120596424
565,9768380.728707228
566,3692691.790501412
567,5243980.150016081
568,-291692.9520877774
569,-7468660.609898088
570,5604465.698518041
571,3453860.638424768
572,4639512.673568014
573,6303522.174482635
574,5283074.823177358
575,5600217.540037159
576,3375619.064821404
577,2782798.536282079
578,1834923.325713257
579,11558416.5531912
580,4155339.091612064
581,4798947.223711229
582,5767654.371748872
583,4183364.716048027
584,-5598676.491848566
585,6506233.883545097
586,4005837.14118957
587,3806631.019160777
588,4564230.608650302
589,7900982.538694244
590,-3357321.18327772
591,4382190.927843727
592,4221957.434115319
593,3850921.487583611
594,3035140.301932255
595,-533646.7931846671
596,7994713.8552158
597,6762379.307807615
598,-977626.1884069208
599,8312757.349138586
600,4921737.51736088
601,6407413.247267015
602,21804302.3898594
603,4512982.685863324
604,3712147.562460971
605,2899606.686730296
606,3026951.004439674
607,3561372.197578556
608,4919120.539419568
609,2759377.653986895
610,961285.3889258297
611,4149822.591346385
612,3761227.089766722
613,10333135.58744064
614,8700768.421950208
615,3867271.443071171
616,7238087.596987137
617,4115060.772813768
618,8595648.511899412
619,19142516.32439509
620,3043111.782221898
621,1153424.550649684
622,-6674087.858826654
623,5022559.751604492
624,5247051.054930318
625,21418137.99778775
626,6643047.284049319
627,5097169.379046974
628,4811995.571412937
629,5098036.658720002
630,6881200.953649078
631,9594628.538021015
632,8519915.730435949
633,5670620.014655931
634,3000830.865458804
635,5742221.358375816
636,-42452.80867776362
637,4010947.842233505
638,3070787.305735682
639,10367447.41982946
640,16460728.33763183
641,5147115.961691858
642,-6918828.298941277
643,-9147974.638697848
644,4894337.739061771
645,170194.1710619578
646,747359.1515610815
647,3651448.068035339
648,-3603726.163628258
649,-17338687.07666531
